node_id,x_coord,y_coord
454086831,57.789384095202045,40.4820634780263
454086834,58.36608268182337,42.11815075785145
454086837,59.09827284975211,43.60191436461288
454086900,57.619475049269866,37.82278696633627
454086944,56.11199734594251,36.83251930252143
454086945,56.48282073819484,37.440176105819894
454087036,53.46398966902745,32.78333022134493
454087325,53.770322036556514,29.80908766309276
454087327,54.49910162142826,30.864543307422775
454087328,54.903565764574545,31.44877829862619
454087329,55.213463741631166,31.88036203897633
454087331,55.59792946604538,32.48883778675447
454087341,54.96340599425612,34.438744590872545
454087441,52.96650962482742,31.94997231967656
454087597,52.98077206298165,20.588919353625336
454087611,53.60397860015188,23.58920434630346
454087617,54.47476246063968,23.663400716086418
454087620,53.98255331749569,25.14552643389139
454087623,53.76179557895809,25.779389460513485
454087633,53.35051026971984,25.613307520204486
454087636,51.33764617060841,25.740735281111487
454087638,52.129986621203884,27.32604800325164
454087640,53.02883027854443,28.54987863242911
454087654,52.94713131208769,20.089854588218646
454088004,35.83902668160312,38.572121164474225
454088015,35.85949017985698,39.12032259860946
454088018,35.57780702612367,39.252172659701515
454088232,38.97629799814901,41.13951210563822
454088466,41.989858166260355,43.87707970950379
454088567,50.994882575186814,46.09674682495327
454088568,50.710408944410865,46.033524311186994
454088572,48.55879612620374,45.75180741046445
454088654,47.24138091407727,44.385808019760255
454088665,40.36301005657703,39.40220328822679
454089039,38.286120012220074,37.2354399861118
454089147,43.09457701794789,33.968998037810536
454089680,36.21031515337725,35.88156097369352
454089685,36.08613892544296,35.96935182182406
454734326,33.977003368735396,61.88894457711246
455895242,64.15353204631258,50.535098322474866
460203500,72.07678152579673,64.30876172319022
460203501,72.72076161420597,64.72658719629509
460203561,75.29931741830487,66.11862902142815
460203564,74.15429167616806,65.609081766692
460203631,74.68107172920553,67.76519879058276
460203680,73.24041044816633,63.460662820902115
460203736,72.40652289509283,63.640503028456386
460203941,74.42357270974618,65.06825083286809
471322033,67.03035883984188,53.4302308440689
471322074,66.69379630447585,53.63594969715436
474857174,76.55022626117241,63.253306078860206
474857180,76.09212294842213,64.42931035047603
474857185,76.17568223287793,64.96899476203072
474857214,77.18071904391233,63.922383718073704
474857283,75.45976984766114,64.18182532897045
474857487,76.75393108451316,65.08626761140073
484163662,66.58403754121039,55.08384353574529
484163928,68.09585598657223,55.53737498812589
484164082,68.19693326574668,55.21896937475316
484164162,68.6381386898147,55.76487776434702
484165249,58.32624087087386,50.78045408833387
492081665,77.1783936463915,46.03450704456145
492083373,65.86952039451491,68.26835827838204
497686301,62.75472792073654,46.37076564757205
497686510,62.652720482562586,46.5866394121945
